track_name,artist_name,album_name,release_date,duration,song_popularity,album_img,track_uri,artist_uri,album_uri
Rosetta,Chuck Sutton,i know what i'm doing*,2019-10-18,200759,48,https://i.scdn.co/image/ab67616d0000b273cca4536013d00dc9249923bd,spotify:track:0UyMWzjPTnEaEEIkDtKKBW,spotify:artist:472LbYT0htG8bFXNXpEgRN,spotify:album:5mJMMs0ZPVEHgbj2S0EreT
Enough,Private Island,Sunbreak,2016-07-07,325480,17,https://i.scdn.co/image/ab67616d0000b2731783bbc63c076061e2bc13f0,spotify:track:5bXTP0gkIUIR9RXY9jlRaN,spotify:artist:21MZoYDTcbPsC5crOQVqho,spotify:album:53KAiUaLIhEkuaP9gqAiZV
Seabass,Private Island,Sunbreak,2016-07-07,257962,29,https://i.scdn.co/image/ab67616d0000b2731783bbc63c076061e2bc13f0,spotify:track:6iREA7Rie1JN2YZSot6CIY,spotify:artist:21MZoYDTcbPsC5crOQVqho,spotify:album:53KAiUaLIhEkuaP9gqAiZV
Trouble,Private Island,Sunbreak,2016-07-07,207908,20,https://i.scdn.co/image/ab67616d0000b2731783bbc63c076061e2bc13f0,spotify:track:43BmxXNp4GWiaUWm3Ob1lG,spotify:artist:21MZoYDTcbPsC5crOQVqho,spotify:album:53KAiUaLIhEkuaP9gqAiZV
I Know,Private Island,Sunbreak,2016-07-07,250028,19,https://i.scdn.co/image/ab67616d0000b2731783bbc63c076061e2bc13f0,spotify:track:08F3LBmzt4jZ7BUIXaPdjr,spotify:artist:21MZoYDTcbPsC5crOQVqho,spotify:album:53KAiUaLIhEkuaP9gqAiZV
Drugs,Private Island,Sunbreak,2016-07-07,319829,19,https://i.scdn.co/image/ab67616d0000b2731783bbc63c076061e2bc13f0,spotify:track:7FDRhUV6EPG6ZKagTnCBYO,spotify:artist:21MZoYDTcbPsC5crOQVqho,spotify:album:53KAiUaLIhEkuaP9gqAiZV
Mishka,Private Island,A Good Look,2014-09-08,289984,25,https://i.scdn.co/image/ab67616d0000b2737b8f423568c817fa654a7d19,spotify:track:4bFLtF296fDZTeUL0MoZy7,spotify:artist:21MZoYDTcbPsC5crOQVqho,spotify:album:2ENEE9cYhfu4mPnQyU3uNz
Dissolve,Private Island,A Good Look,2014-09-08,331904,48,https://i.scdn.co/image/ab67616d0000b2737b8f423568c817fa654a7d19,spotify:track:3cdBGPxUpQGDewJWRqwJVi,spotify:artist:21MZoYDTcbPsC5crOQVqho,spotify:album:2ENEE9cYhfu4mPnQyU3uNz
Bear Hands,Private Island,A Good Look,2014-09-08,284826,43,https://i.scdn.co/image/ab67616d0000b2737b8f423568c817fa654a7d19,spotify:track:2aTfkAV3oxoBF5FJvUY4ja,spotify:artist:21MZoYDTcbPsC5crOQVqho,spotify:album:2ENEE9cYhfu4mPnQyU3uNz
Don't Call Me,Private Island,A Good Look,2014-09-08,177450,31,https://i.scdn.co/image/ab67616d0000b2737b8f423568c817fa654a7d19,spotify:track:7LAAaC0yFXXBgSwBXhaTLu,spotify:artist:21MZoYDTcbPsC5crOQVqho,spotify:album:2ENEE9cYhfu4mPnQyU3uNz
80 Degrees,Isaac Lewis,80 Degrees / Velvet,2020-01-08,205764,48,https://i.scdn.co/image/ab67616d0000b273eef84298be4d5f6e8d4db47e,spotify:track:1mSRzlMxxZ1CSRMUIx8wyo,spotify:artist:0zMOuBo9Jxo4JvgH2IHdHO,spotify:album:5Nk5fSktKVbOlJdLw0UpJq
In Your Mind,Straats,2 Be & In Your Mind,2020-08-26,155000,46,https://i.scdn.co/image/ab67616d0000b273e5578da95d660dc9387e42d5,spotify:track:1pb3GpXukIdPvhwSEDLclz,spotify:artist:0higlnOzPAny6nOraITrsP,spotify:album:57mzzgh3cM00tUcFH8xeVe
Slow Dances,Winnetka Bowling League,Slow Dances,2019-04-03,232280,59,https://i.scdn.co/image/ab67616d0000b2731c1467fc71eeb20e742cd885,spotify:track:0J8x2FryJyw7OVnEGYNFQE,spotify:artist:4ug3P1K8BaCdJXROrqHqhu,spotify:album:6ewPdKXdPj0Ld9tV1BCvf4
Hush - Still Woozy Remix,The Marías,Hush (Still Woozy Remix),2021-09-16,182346,63,https://i.scdn.co/image/ab67616d0000b273b2abc93d337f3e9829aaf0ae,spotify:track:4dGuRldChjvboZktprNJFM,spotify:artist:2sSGPbdZJkaSE2AbcGOACx,spotify:album:3LcrYJ7ASoQo7SuBy7qGoI
2009,Rayland Baxter,Good Mmornin,2019-07-26,325360,0,https://i.scdn.co/image/ab67616d0000b27378f189a28733780c96029799,spotify:track:2d8HbIAkelfOKwSqSh3a2Z,spotify:artist:251UrhgNbMr15NLzQ2KyKq,spotify:album:49V7WkyUmdTmAUeKvOCH4b
dancefloor,marcos g,dancefloor,2020-03-09,198000,52,https://i.scdn.co/image/ab67616d0000b273995433e1d78fed434c838cd8,spotify:track:2D4F8zNSuIxbAGFHCefluM,spotify:artist:3O2UFvuhmgSDH3q6miqELN,spotify:album:1Pqbkhi0xUWVXfMlCu6p4j
Hasn't Happened,Old Man Saxon,Hasn't Happened,2018-08-17,215047,38,https://i.scdn.co/image/ab67616d0000b27376492859f8ef12933f81d047,spotify:track:2VysmuS1ZqRaEoJ6Bj1pci,spotify:artist:1D0ulc9Z5jJV7Gtuw7t33U,spotify:album:2NynOm6pRQSGdN3M28uzIi
The First Time,Miki Fiki,The First Time,2019-10-18,209723,47,https://i.scdn.co/image/ab67616d0000b2732766719364a5591bcbea286b,spotify:track:2A0fhBGmHrrQ1kMQ4QpIjO,spotify:artist:1O1r2qVtIFqlTJoB4jsJKd,spotify:album:0nl0WDiEXCnxjZ5Jhjc4it
The Waters (feat. BJ the Chicago Kid),Anderson .Paak,Malibu,2016-01-15,174253,52,https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b,spotify:track:23T4gelZgImtFxbHjXnYbm,spotify:artist:3jK9MiCrA42lLAdMGUZpwa,spotify:album:4VFG1DOuTeDMBjBLZT7hCK
What’s Next,Drake,Scary Hours 2,2021-03-05,178153,77,https://i.scdn.co/image/ab67616d0000b2738b20e4631fa15d3953528bbc,spotify:track:3aQem4jVGdhtg116TmJnHz,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:5LuoozUhs2pl3glZeAJl89
You're Not Stubborn,Two Door Cinema Club,Tourist History,2010-02-17,190866,42,https://i.scdn.co/image/ab67616d0000b2731d579563f814da8508cafad2,spotify:track:52F7iM4tQwYHZt5N7u6dPz,spotify:artist:536BYVgOnRky0xjsPT96zl,spotify:album:0SD7kwnJEC2oDzQBKEHQnH
Garden Party,Masego,Garden Party,2021-10-06,229025,56,https://i.scdn.co/image/ab67616d0000b2739e7bd18a2d945e57559b3b9d,spotify:track:7166FiVEnGCG27MITo4kXC,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:album:7p0R9IR7TOzFe7rENEKQn9
Hole In My Heart (with Livingston),Louis The Child,Hole In My Heart (with Livingston),2021-10-01,171326,0,https://i.scdn.co/image/ab67616d0000b273f96fc7727c026a4ddb107730,spotify:track:41Y7wg44LExNcd9HeEFgph,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,spotify:album:0RM6bfBqNc2f12fLS7iiPM
Hollywood,RAC,Strangers,2014-01-01,197466,53,https://i.scdn.co/image/ab67616d0000b2735dc08a1f177fbec3ce382c1d,spotify:track:3xEqegrcyQtfhWeEMnDyCG,spotify:artist:4AGwPDdh1y8hochNzHy5HC,spotify:album:0pvp7cHQccsevHLhClFbSz
Liz,Remi Wolf,Liz,2021-06-01,175866,61,https://i.scdn.co/image/ab67616d0000b273f6386052742c587f52b3f005,spotify:track:5wJ9sSG7NItwu34jMnyxqa,spotify:artist:0NB5HROxc8dDBXpkIi1v3d,spotify:album:38WHZJFOzJY6k5INRXigZC
Becky,Aminé,Limbo,2020-08-07,220650,56,https://i.scdn.co/image/ab67616d0000b273ea9bbdf9f1433e68c7dffbad,spotify:track:4PDfwhqOmkkocOHg4Rh4Mq,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,spotify:album:6a8GwYiEMrXgMvZBvuBXrt
Lately (Drugs),Dae Zhen,Fontana,2018-04-16,261786,42,https://i.scdn.co/image/ab67616d0000b273bf2ffd573d5e1e295a25173c,spotify:track:4wD5Fm4GJvKAQxZhwNyERN,spotify:artist:2DAlyzXQHghMi4v3bWQs8h,spotify:album:08U1KfrvdtdiKx4HSsMkJU
Iris Road,Rachel Bobbitt,When This Plane Goes Down,2019-10-25,217241,37,https://i.scdn.co/image/ab67616d0000b2737004f779cf9613f66b295625,spotify:track:4jnE0kIfLcrW3221E4kmsU,spotify:artist:2scnOsuExko5GJdIYZdEnC,spotify:album:1w1dwBat0Ddr8nzmdjaMae
scorton's creek - re-imagined by filous,Isaac Dunbar,scorton's creek (re-imagined by filous),2020-06-12,179826,56,https://i.scdn.co/image/ab67616d0000b27356ec1cc039e913c4013ef4f2,spotify:track:5uSwYU4V1hFDZYEHF87RmK,spotify:artist:2sBVpvpeQxK01FqIt5t816,spotify:album:72Hk7UBB0gMymYlRre61aC
Pressure (with SG Lewis),James Vickery,Pressure (with SG Lewis),2019-10-16,169411,58,https://i.scdn.co/image/ab67616d0000b2737b04cda99f012f210f15b293,spotify:track:04ToULF2xWTbVtfAUk6K7P,spotify:artist:68tR0TsEKX89ID4fyBMgch,spotify:album:5SpHQeSQDWZSrpF4axn4jW
Everything Is Just a Mess,The Brook & The Bluff,First Place,2019-10-25,283190,59,https://i.scdn.co/image/ab67616d0000b2732ac9afb222b3f9f0268237f1,spotify:track:61wUA5kA0F88dsakAPSjPg,spotify:artist:4dWtsQvuME6tCWFycaTvO7,spotify:album:5SMIvs45B5BN5ES3qqiblH
Meet Me At Our Spot,THE ANXIETY,THE ANXIETY,2020-03-13,162680,83,https://i.scdn.co/image/ab67616d0000b273024ea7e883a713a3ad552a71,spotify:track:07MDkzWARZaLEdKxo6yArG,spotify:artist:64H8UqGLbJFHwKtGxiV8OP,spotify:album:2kZyqn4Cmr78D74K9TcO4K
Waiting,FKJ,Take Off,2014-07-21,262317,53,https://i.scdn.co/image/ab67616d0000b273bfaee46637906da1506c07be,spotify:track:6PijBqDTCJtL6VlFO0orTm,spotify:artist:2FwDTncULUnmANIh7qKa5z,spotify:album:5OcN75jhxA156Jg60s88eP
Higher in Love,FKJ,Take Off,2014-07-21,242045,48,https://i.scdn.co/image/ab67616d0000b273bfaee46637906da1506c07be,spotify:track:2SL8izibBIbLttLhrcxJ35,spotify:artist:2FwDTncULUnmANIh7qKa5z,spotify:album:5OcN75jhxA156Jg60s88eP
Learn to Fly,FKJ,Take Off,2014-07-21,268170,54,https://i.scdn.co/image/ab67616d0000b273bfaee46637906da1506c07be,spotify:track:0IjCJNyvBcbC2XV2mwehuO,spotify:artist:2FwDTncULUnmANIh7qKa5z,spotify:album:5OcN75jhxA156Jg60s88eP
Sweet,Play Nice,Home Buddies,2020-07-23,189629,36,https://i.scdn.co/image/ab67616d0000b2731e39bb74186d309015a37966,spotify:track:64aa8u3PJjyVEXmNpoXkEr,spotify:artist:1ghxd86r7phiK0vgytiGkh,spotify:album:5HVCOmfEypAFVDbUatTywe
Animal,Beau Diako,Animal,2020-07-17,153931,39,https://i.scdn.co/image/ab67616d0000b2731b7347795f3a0a7c7e74ad9d,spotify:track:2wWD8M3DJNECrjdCNnzjey,spotify:artist:3W02sTifN8tW1bapAkS1hu,spotify:album:6cbKUw6W3QyE09xFEGAlT7
Overthinking,Bearcubs,Early Hours,2020-05-15,250146,44,https://i.scdn.co/image/ab67616d0000b2739e2b043eaf4ad989c0b58180,spotify:track:45Rs0QJASAXS0vk3KT7cGk,spotify:artist:5iPtkyoEOCILhwFgl2a2d3,spotify:album:2QTjE4fU8S5krkRDcjKtZj
9,WILLOW,3,2014-11-11,253800,63,https://i.scdn.co/image/ab67616d0000b2732e2e393c5933ec6db7822508,spotify:track:3e90JC8EKLsSDUHmPpxkfp,spotify:artist:3rWZHrfrsPBxVy692yAIxF,spotify:album:5cAJxOFxRwXkCihLMQJYtl
Breeze,Marius,Makeshift,2019-08-09,213173,43,https://i.scdn.co/image/ab67616d0000b273a5b8accd5ea4933dd80ecc5e,spotify:track:4Exwb3OMn3WLkAPMwb0BCa,spotify:artist:0dXCvd6lpLfZBKTFjUF1R3,spotify:album:7KoWpv7Dc54ubDVJ4XfHRg
Less Unsettled,Hemlock Ernst,Back At The House,2019-10-25,299027,37,https://i.scdn.co/image/ab67616d0000b2736ec4a3c9b58a6bec061c34e1,spotify:track:3pSaXsCpRpYwzmdfoZ8ncV,spotify:artist:0nvvXVx3p5N71liittVwGa,spotify:album:2T7xEVNUgsoZ1pDlseBpg2
Ride With Me (feat. Kid Ink),Tungevaag,Ride With Me (feat. Kid Ink),2021-06-04,169500,61,https://i.scdn.co/image/ab67616d0000b273a9eb521352089ca4f6f0aaba,spotify:track:03SEp9sXkAOAgxJtSLuVEi,spotify:artist:49CE2ffZ6Z3zeYSDauSKck,spotify:album:5G4P32ZDznGzMAsHT4tpj7
The Count (feat. Wiz Khalifa),Curren$y,The Marina,2018-05-30,194594,71,https://i.scdn.co/image/ab67616d0000b273fce2d3ea8dfc78fb1a9723a2,spotify:track:171PWhxgdrIOgcAiBPO3Gr,spotify:artist:6X8WdFjrNhXATMDSs26aCc,spotify:album:4PBzJyNVh1iWyiuOstR74B
Travellin' Man (Remastered),dj honda,Travellin' Man (Remastered),2009-06-22,318573,56,https://i.scdn.co/image/ab67616d0000b2736c76d570130864cf65ed4a50,spotify:track:5BAwVGuohBVscZWyoLCkkG,spotify:artist:7mrvU3OShTgthJV80o2day,spotify:album:4HSWIy1jgNMLKxZkmiAP34
W.Y.G.D.T.N.S. (feat. ScHoolboy Q),The Alchemist,W.Y.G.D.T.N.S. (feat. ScHoolboy Q),2019-07-29,225786,50,https://i.scdn.co/image/ab67616d0000b273d0d26ba7729e845fdb7fa613,spotify:track:7wwdta76VXZ80VVlJqvsRY,spotify:artist:0eVyjRhzZKke2KFYTcDkeu,spotify:album:6FqNY6WlCSubgwaaa0T5Ni
Dapper (feat. Anderson .Paak),Domo Genesis,Genesis,2016-03-25,193093,59,https://i.scdn.co/image/ab67616d0000b273085d6629aaaf7baa283d5c7d,spotify:track:2Nh2cMryoXl7BrZoIeN2Pr,spotify:artist:6vHBuUxrcpn1do5UaEJ7g6,spotify:album:3mhZHDmHvIUAeAYH7MrXBW
Stay Right Here,Saba,Stay Right Here,2018-11-09,210133,49,https://i.scdn.co/image/ab67616d0000b2738cdc374a84c164e2b3216c2d,spotify:track:16DHWSDlEa5K0JbMHnuMXM,spotify:artist:7Hjbimq43OgxaBRpFXic4x,spotify:album:6lEznq21FE2RooeDNTgqCs
Hours Upon Seconds,Marley Pitch,Singularity,2020-05-15,258461,39,https://i.scdn.co/image/ab67616d0000b273ad39082a43debc1dc5aa6c52,spotify:track:3LmtNGUSx2v7S2XGcsihai,spotify:artist:0enLzD49Y6cn0fZLz272O3,spotify:album:1pqMd7KVeYUfAgsOHDcag0
See You Space Cowboy...,Logic,Bobby Tarantino III,2021-07-30,240228,54,https://i.scdn.co/image/ab67616d0000b2732bae728759d1d51e672b2637,spotify:track:2wRHD4n81GyhlVMxYJ0nks,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,spotify:album:5gJDUpoOlZxxgk2SDsTa6h
Theme For The People,Logic,Bobby Tarantino III,2021-07-30,116829,51,https://i.scdn.co/image/ab67616d0000b2732bae728759d1d51e672b2637,spotify:track:08dXaiP8qdpvQqGKv5rUqE,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,spotify:album:5gJDUpoOlZxxgk2SDsTa6h
Forest Fire,YOG$,Universe From Here,2018-12-13,214500,44,https://i.scdn.co/image/ab67616d0000b273c69442acf5c297d76a3505f2,spotify:track:28UEoZbI67jfPdsem4Ri9F,spotify:artist:22PiLADkpKIOBgYDt10UXI,spotify:album:0BqledMw2wGqgpg5xqMn5Z
4Tounce,JAWNY,For Abby,2020-10-27,168188,42,https://i.scdn.co/image/ab67616d0000b273bf076bd9b8ad8facbb19f473,spotify:track:1kEnaksExVBQxwXBq1ewEY,spotify:artist:25pd339V2rRJo84USlcSRP,spotify:album:7KHTE99FaDr8r7V8BZG7WN
Cucumber Water,Biskwiq,Cucumber Water,2018-01-07,203859,46,https://i.scdn.co/image/ab67616d0000b27366c354f6752fa32e4b4fe7fb,spotify:track:724WmnHgjKusSqU40SVAQO,spotify:artist:7J4Pg0NGyrWoMrROYhnlP6,spotify:album:5IPsRtXXn1jH3WGl9lrSBY
When Did Your Heart Go Missing?,Rooney,Calling The World,2007-01-01,213333,52,https://i.scdn.co/image/ab67616d0000b273b446093646c531d996a9f606,spotify:track:60okmgzrYnFh2nXfi0XxWR,spotify:artist:78inRkIIF0n9R9I2HPoWP7,spotify:album:1qnCc35z3I85Igk8l7crK1
Maybe Not (with Mac Ayres),Souly Had,Maybe Not (with Mac Ayres),2020-12-11,230043,53,https://i.scdn.co/image/ab67616d0000b2732b8761b9423c15bd770c79c9,spotify:track:7fhFr1lYnxm3XyprL3Wnv8,spotify:artist:20WmX0l9JgOpehDOAXY6iO,spotify:album:5yhiL2xptyEASp6bHLjbT4
man i is,Logic,No Pressure,2020-07-24,269231,57,https://i.scdn.co/image/ab67616d0000b2731c76e29153f29cc1e1b2b434,spotify:track:0ERnYArznxdTBEIj1VSta8,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,spotify:album:5pF05wJrbrIvqunE41vWP8
Scrood (feat. Steve Lacy),Jonti,Sun Soak by Jay Versace,2018-05-25,194403,48,https://i.scdn.co/image/ab67616d0000b27334ab3f8f1dfacc4c97af0d43,spotify:track:04HSrx46qlPvnEiObsRr5f,spotify:artist:5BqS3Mo4CEcpM6Yp0x9ogT,spotify:album:4DMjeJJVCa2x1wjnxQigTA
Health Food,Berhana,HAN,2019-10-18,247496,49,https://i.scdn.co/image/ab67616d0000b273dc332c03c51dd1f87697571e,spotify:track:0Dylgc29zZwO3YRC1VrMdo,spotify:artist:0WjtdWS6su0f3jrW9aqEHl,spotify:album:5lNkWEQ3JI2nrJL07xjbTh
Get Down,Still Woozy,Get Down,2021-07-16,171653,56,https://i.scdn.co/image/ab67616d0000b2739d6bcfbe356903cc56afbbdd,spotify:track:4kcuzPfVaPlElWRv9jNGHi,spotify:artist:4iMO20EPodreIaEl8qW66y,spotify:album:3LV5x9NJGzRMm7xraPqKlL
People I Know,Boombox Cartel,People I Know,2018-08-17,216428,56,https://i.scdn.co/image/ab67616d0000b2734449d04c6ea31094becf7a52,spotify:track:2pvS2qIkOSFlvLkGBAgQ2o,spotify:artist:4m1yRHUMhvB8gKAJTjK4kO,spotify:album:65WRyCsZ6Si9DdosdDyhBS
Heat Waves,Glass Animals,Dreamland,2020-08-07,238805,86,https://i.scdn.co/image/ab67616d0000b273712701c5e263efc8726b1464,spotify:track:3USxtqRwSYz57Ewm6wWRMp,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,spotify:album:5bfpRtBW7RNRdsm3tRyl3R
Quiero,Divino Niño,Foam,2019-06-21,191630,0,https://i.scdn.co/image/ab67616d0000b273b4f1bcf24d4c7d601f5e3f55,spotify:track:6tBhtdAEIGEacpqUZTk72s,spotify:artist:2O2KJngZ80ZTK71HamDNYi,spotify:album:3QsNakJqvIGLEjDeInXKk0
Nothin I Won't Do,Russ,Nothin I Won't Do,2021-07-09,128906,47,https://i.scdn.co/image/ab67616d0000b273bd3857b8951a61b449ffbcf9,spotify:track:14AueaL0F80c3o6pTQmszm,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,spotify:album:7C6nikxpOIQ2b63UDWP4sG
Matter of Time (feat. Alex Maher),Vandelux,Matter of Time (feat. Alex Maher),2021-05-13,240009,66,https://i.scdn.co/image/ab67616d0000b273fa3e91827a7ce8b559270d5e,spotify:track:4BmPTpXnae3IwwXAcK0byT,spotify:artist:2rdSCmWgrIWA8pmwhS1T2k,spotify:album:5f1PM9xUhWpVNmNdN3xj6S
Stay Close,Barney Artist,Painting Sounds,2016-04-29,156687,52,https://i.scdn.co/image/ab67616d0000b273a13f5d7b7bfc759ac65738ef,spotify:track:6KugjM6PRQO7eqLo9AfWiL,spotify:artist:5iRM7qYip6UNfQaPe2reCz,spotify:album:50Ov4yZEvCvWFYF9ZMWRJA
so into you,Flowervillain,so into you,2020-11-04,223448,2,https://i.scdn.co/image/ab67616d0000b27367f84eae7fef08bacbaea30b,spotify:track:46FCQmvdSmTnYiPpLz1GA8,spotify:artist:4wvOIqxZnMlkGJnpdhwLkx,spotify:album:5PwrwplonQuWvXzBJogCs3
Champagne Swing,Rocci,Champagne Swing,2019-01-06,220439,47,https://i.scdn.co/image/ab67616d0000b273a8c4fb9aaad7e0ecf0b79ce1,spotify:track:3kkG41Zu1TIib2ZgIMgX5n,spotify:artist:7JuMRNIHpmyFPoihd7NB7T,spotify:album:1q3sAqoRbtNZW27gP55Nqc
Fall In Love,Yuno,Fall In Love,2018-05-22,225973,0,https://i.scdn.co/image/ab67616d0000b273ce0f378cb680e1073cb0e2ee,spotify:track:5rC2TX3Qi37o3OwCBAEYNt,spotify:artist:36BjLtXEXIifbRrfc1Rtqa,spotify:album:5JBMLRqFhQPZx3JuiINAOA
The Detail,Delta Sleep,The Detail,2021-06-09,269173,37,https://i.scdn.co/image/ab67616d0000b27329e915fbf533ac2ea3d821a1,spotify:track:1eVNSUm4POzvNUa9IqiltN,spotify:artist:05MlomiA9La0OiNIAGqECk,spotify:album:43OoHqzqkT2tWRoj1hohdz
Redbone,Dontcry,Redbone,2018-05-18,102176,55,https://i.scdn.co/image/ab67616d0000b273ac597a3df768010c3cd31879,spotify:track:7cDlVNC3d0RRW4p2qmiMLm,spotify:artist:3vzJueN7TkCtYpz1myVmDU,spotify:album:6lwBWMoBmU8rWn0433yyjT
Kids (feat. Day Wave),Love Mansuy,Of Age,2019-11-08,207853,36,https://i.scdn.co/image/ab67616d0000b273b7f50379328d5e32e56b4c60,spotify:track:5NrpBfQOUpbbkHLa7vCkIi,spotify:artist:2Z6VTMBnnuSQHmRyus3zbx,spotify:album:4GSjoynDMMBUdoDC9zD6gC
Little Bit (feat. Lykke Li),Drake,So Far Gone,2009,230484,60,https://i.scdn.co/image/ab67616d0000b27354ef13c30a024a7f1ba79efd,spotify:track:524wvipGqxPKYWxkjf9y46,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:1LShhEEKRT5MNPcO7jtYHh
Maybes - RAC Mix,Giraffage,Too Real (Remixes),2017-12-05,234970,61,https://i.scdn.co/image/ab67616d0000b273867b5a5478e0540f5f490186,spotify:track:2QbTsEUF97LixvDbyKUdCj,spotify:artist:4kubsO16bEfCADaVUyoYb6,spotify:album:5jOMCJMBZIaAah4JOssJb7
Side Effects,cehryl,Side Effects,2017-09-14,176917,36,https://i.scdn.co/image/ab67616d0000b273ef4466d4555d539c73ac3321,spotify:track:21Wmv5UWeFRYil2WwHd25v,spotify:artist:0bBrsS9ufPAmeFQgDNG54O,spotify:album:1bWdbxry2m4AcFErABro6b
Mint Leaves,Jeff Kaale,Pollen,2019-01-14,162481,25,https://i.scdn.co/image/ab67616d0000b2735a5db281062dde860242dfe1,spotify:track:5lvD6oPxtLgf4RVxZoXrKU,spotify:artist:6HbFnvkO1zsyxqyyfbNRwL,spotify:album:6RBGme5Yna4XoHM3FoLyBg
High,Cafuné,High,2021-06-03,217149,43,https://i.scdn.co/image/ab67616d0000b27348419b77b531d53f68257c55,spotify:track:1Azvp5Y5rOiFBPLXlOxGfy,spotify:artist:581C5Qwl87TskfBEzuoisu,spotify:album:5Nb5lpQAmZqoUNvCjiQIr9
Tek It,Cafuné,Tek It/Friction,2019-11-05,191584,44,https://i.scdn.co/image/ab67616d0000b27332ccf5515a07cae20cfc86e8,spotify:track:15oIDe2OKJu4qxJT9Zoy1B,spotify:artist:581C5Qwl87TskfBEzuoisu,spotify:album:7fLMcTzGDk4NnHRMEGDyui
Stay Lost - Cabu Remix,Joe Hertz,Stay Lost (Cabu Remix),2016-04-11,226909,55,https://i.scdn.co/image/ab67616d0000b273178d443ef5bf229d9be16100,spotify:track:3xy8karhdpkltgdwj9FGbQ,spotify:artist:76QHVIjgqlkWB9LNGliman,spotify:album:4ehmNuogAPzvKaWzv5InKW
Slowly Starting to Take Form,vbnd,Scum Funk,2021-04-23,202911,30,https://i.scdn.co/image/ab67616d0000b273e9af1d8a1a2917e6f4138405,spotify:track:1unN2yXbI8ajUJIhLHxb4C,spotify:artist:5KbEFz293OMDqqk9ajZKZV,spotify:album:2P1fuWddqtYvO0IzQHz0c4
thoughts of you,vbnd,colors compilation,2017-11-06,160909,33,https://i.scdn.co/image/ab67616d0000b273e2677cfc2682b84e556a6717,spotify:track:0JuwV7oy9SXJEEPpfq3p4I,spotify:artist:5KbEFz293OMDqqk9ajZKZV,spotify:album:2kFz22O1XPIC26qfdxarD4
Sakura,Zoology,Bloom,2018-01-19,206534,20,https://i.scdn.co/image/ab67616d0000b273fdd815f1c2ce846b18578941,spotify:track:0xP9RJfErOgjYLugueu6BQ,spotify:artist:3V1zHjaKSXKbaOEGNHjuPO,spotify:album:1jAwNvody70SHJGiMqqalU
Waterfalls,Zoology,Bloom,2018-01-19,222500,21,https://i.scdn.co/image/ab67616d0000b273fdd815f1c2ce846b18578941,spotify:track:034UCyDhptNED3YxBvLmri,spotify:artist:3V1zHjaKSXKbaOEGNHjuPO,spotify:album:1jAwNvody70SHJGiMqqalU
Portland,Zoology,Bloom,2018-01-19,199000,11,https://i.scdn.co/image/ab67616d0000b273fdd815f1c2ce846b18578941,spotify:track:6XLO2MH3quReZrEOLCo6n5,spotify:artist:3V1zHjaKSXKbaOEGNHjuPO,spotify:album:1jAwNvody70SHJGiMqqalU
100°,Zoology,Bloom,2018-01-19,206528,12,https://i.scdn.co/image/ab67616d0000b273fdd815f1c2ce846b18578941,spotify:track:1hNZ0R5q6X7k5USBg6xA7q,spotify:artist:3V1zHjaKSXKbaOEGNHjuPO,spotify:album:1jAwNvody70SHJGiMqqalU
Unravel,Zoology,Bloom,2018-01-19,205000,19,https://i.scdn.co/image/ab67616d0000b273fdd815f1c2ce846b18578941,spotify:track:7nJJSV9hcjHi21EWiNWRAs,spotify:artist:3V1zHjaKSXKbaOEGNHjuPO,spotify:album:1jAwNvody70SHJGiMqqalU
Maroon,Zoology,Bloom,2018-01-19,242022,13,https://i.scdn.co/image/ab67616d0000b273fdd815f1c2ce846b18578941,spotify:track:0O9tROhzuxVN8niz0aNFwB,spotify:artist:3V1zHjaKSXKbaOEGNHjuPO,spotify:album:1jAwNvody70SHJGiMqqalU
Negai,Zoology,Negai,2017-01-13,196530,31,https://i.scdn.co/image/ab67616d0000b273a5da93a7e2e136aaa85a8330,spotify:track:4G4wIWnQXvJzdBifQwx749,spotify:artist:3V1zHjaKSXKbaOEGNHjuPO,spotify:album:69QyT4Q2OvYPQG5zZ2Nh8A
Escape,Zoology,Escape,2016-07-02,185142,33,https://i.scdn.co/image/ab67616d0000b273eedfea6ab4b0861c4cab52ce,spotify:track:3e2E4a5wFphHS1ZlhuIKXx,spotify:artist:3V1zHjaKSXKbaOEGNHjuPO,spotify:album:4PXETn6fuJrl1a6puyDPa6
We're Beautiful,ABSRDST,We're Beautiful,2015-01-01,241711,44,https://i.scdn.co/image/ab67616d0000b27381822a13da390fd545f5fd9a,spotify:track:3V2PU0Bd7r8PjauFRDZlMv,spotify:artist:0F4rneT54YD3eaWYXUXvFM,spotify:album:1umZ5ZIMgPhCIaj0g6ujcy
